Threshold,Resolution,Obstacle %,Base V #,Base E #,D(0) V #,D(0) E #,D(1) V #,D(1) E #,D(2) V #,D(2) E #,D(3) V #,D(3) E #,D(4) V #,D(4) E #
0.6000000000000001,5.946028836486005,0.2734375,744,5018,249,1240,105,707,15,128,0,0,0,0
0.7,8.344744423367256,0.138671875,882,6526,114,558,60,376,17,139,8,80,0,0
0.8,14.586727924090098,0.0126953125,1011,7670,21,102,18,93,6,34,6,34,3,17
0.2,8.47004013220566,0.9404296875,61,308,43,174,6,40,0,0,0,0,0,0
0.30000000000000004,14.26449722949829,0.9384765625,63,362,33,136,10,66,0,0,0,0,0,0
0.4,14.654237513232273,0.8017578125,203,1314,77,356,30,193,3,28,0,0,0,0
0.5,8.04888616527954,0.4677734375,545,3592,203,936,58,412,14,142,0,0,0,0
0.6000000000000001,12.817719887557523,0.310546875,706,5062,154,770,64,441,26,219,1,11,0,0
0.7,14.667526321435757,0.0419921875,981,7366,66,352,37,234,19,126,8,52,1,11
0.8,7.478415576702209,0.02734375,996,7472,63,328,43,251,27,162,10,78,0,0
0.2,14.743043068100455,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0.30000000000000004,6.54141081061023,0.890625,112,592,70,288,14,89,0,0,0,0,0,0
0.4,11.014385643002473,0.7197265625,287,1922,89,412,34,224,8,70,0,0,0,0
0.5,9.021282636005175,0.4423828125,571,3818,196,970,77,514,12,103,0,0,0,0
0.6000000000000001,10.022500066360767,0.2919921875,725,5032,179,858,74,476,27,224,0,0,0,0
0.7,10.1965321941754,0.078125,944,7038,89,464,49,313,27,181,8,51,0,0
0.8,9.798701352234929,0.046875,976,7354,43,200,19,107,9,56,4,27,3,14
0.2,13.721484538720212,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0.30000000000000004,10.226944699508,0.9423828125,59,306,38,148,7,47,0,0,0,0,0,0
0.4,14.015465361641494,0.7216796875,285,1910,102,496,41,282,5,47,0,0,0,0
0.5,10.740559195078228,0.4921875,520,3566,151,738,67,441,10,87,1,13,0,0
0.6000000000000001,11.265196339503106,0.2841796875,733,5198,160,778,67,445,23,190,2,19,0,0
0.7,12.517918043197493,0.06640625,956,7162,77,412,45,294,30,211,8,45,0,0
0.8,10.871482789060114,0.0869140625,935,6922,74,332,39,225,18,121,7,54,1,10
0.2,8.1277174007034,0.9677734375,33,140,24,80,3,14,0,0,0,0,0,0
0.30000000000000004,5.066831883213104,0.87890625,124,528,97,348,9,45,0,0,0,0,0,0
0.4,7.313830670851998,0.7158203125,291,1714,144,596,33,225,4,40,0,0,0,0
0.5,5.891649485068301,0.482421875,530,3334,251,1196,81,585,3,33,0,0,0,0
0.6000000000000001,9.732955244560163,0.349609375,666,4634,162,758,64,423,26,204,0,0,0,0
0.7,7.4821340017674505,0.080078125,942,6974,102,528,52,343,25,192,8,81,0,0
0.8,11.578895915041832,0.013671875,1010,7670,20,78,14,63,7,36,6,29,3,11
0.2,13.780250776685017,0.96484375,36,192,18,68,6,31,0,0,0,0,0,0
0.30000000000000004,13.5057098309771,0.890625,112,654,64,282,12,83,1,13,0,0,0,0
0.4,7.972428016826979,0.630859375,378,2310,174,770,48,325,5,46,0,0,0,0
0.5,14.552910351536582,0.703125,304,1886,115,496,47,277,4,33,0,0,0,0
0.6000000000000001,13.08806411604204,0.2353515625,783,5732,90,440,43,270,19,130,7,52,0,0
0.7,14.501734833158254,0.0654296875,957,7220,33,142,20,100,8,43,4,21,3,13
0.8,6.935173806164645,0.037109375,986,7386,68,340,38,238,23,150,7,46,1,6
0.2,10.64344684397363,0.9755859375,25,144,16,74,3,23,0,0,0,0,0,0
0.30000000000000004,10.54504710900332,0.904296875,98,562,59,252,9,71,1,13,0,0,0,0
0.4,10.93931262108658,0.78515625,220,1380,100,440,28,205,3,33,0,0,0,0
0.5,9.89391723032927,0.5615234375,449,2978,137,610,52,338,13,110,0,0,0,0
0.6000000000000001,7.104996787144385,0.353515625,662,4430,197,934,87,551,17,141,0,0,0,0
0.7,9.069732560332685,0.1455078125,875,6394,137,734,82,537,29,217,3,24,0,0
0.8,11.820238849301296,0.0732421875,949,7110,67,342,42,250,23,153,10,73,0,0
0.2,6.597745958664661,0.9599609375,41,154,35,110,2,14,0,0,0,0,0,0
0.30000000000000004,9.95859007031914,0.9228515625,79,442,43,186,12,70,0,0,0,0,0,0
0.4,13.104044835830493,0.6826171875,325,2214,97,462,36,239,10,80,0,0,0,0
0.5,7.016344197627883,0.51953125,492,3112,213,970,69,472,6,67,0,0,0,0
0.6000000000000001,12.534468442415857,0.2158203125,803,5816,146,740,71,478,33,254,1,10,0,0
0.7,5.103997504042753,0.1484375,872,6118,221,1116,101,675,29,244,0,0,0,0
0.8,6.827181861272411,0.0419921875,981,7334,84,442,55,333,21,149,10,74,0,0
0.2,11.941810722342428,0.9521484375,49,282,25,104,4,25,1,9,0,0,0,0
0.30000000000000004,6.144900071744716,0.9208984375,81,402,54,198,9,58,0,0,0,0,0,0
0.4,11.634356582708378,0.7880859375,217,1434,79,366,30,206,4,42,0,0,0,0
0.5,14.333364299184199,0.6376953125,371,2490,122,558,43,291,10,93,0,0,0,0
0.6000000000000001,5.952663006799855,0.2939453125,723,4856,264,1310,101,702,13,138,0,0,0,0
0.7,7.977438842615938,0.099609375,922,6716,115,576,57,369,29,201,6,43,0,0
0.8,9.214588796104113,0.091796875,930,6830,102,478,44,272,18,130,10,80,0,0
0.2,5.616259309773904,0.9638671875,37,144,25,74,4,16,0,0,0,0,0,0
0.30000000000000004,6.543768162596084,0.8896484375,113,540,74,276,13,67,0,0,0,0,0,0
0.4,12.585267708958806,0.6923828125,315,2068,132,640,45,324,4,46,0,0,0,0
0.5,6.623894752834614,0.5244140625,487,3002,235,1094,68,467,4,36,0,0,0,0
0.6000000000000001,11.484535422244196,0.2490234375,769,5560,130,652,61,398,22,182,4,36,0,0
0.7,11.495457680268656,0.0849609375,937,6968,91,438,46,275,19,149,10,89,0,0
0.8,12.863321084284639,0.0205078125,1003,7612,25,112,14,75,10,50,5,25,3,12
0.2,6.976627425107614,0.9423828125,59,248,44,146,5,25,0,0,0,0,0,0
0.30000000000000004,7.324979966075011,0.880859375,122,630,80,324,14,91,0,0,0,0,0,0
0.4,5.093176987838708,0.6826171875,325,1730,214,904,37,248,0,0,0,0,0,0
0.5,11.968546761993569,0.5439453125,467,3136,143,662,56,366,13,114,0,0,0,0
0.6000000000000001,7.681243356326295,0.2763671875,741,5122,213,1040,84,569,23,210,0,0,0,0
0.7,9.494342712068283,0.14453125,876,6352,168,886,88,577,25,207,3,24,0,0
0.8,11.557540732836255,0.0,1024,7812,1,0,1,0,1,0,1,0,1,0
0.2,7.289186501292384,0.978515625,22,82,16,40,2,11,0,0,0,0,0,0
0.30000000000000004,8.015510161000687,0.8232421875,181,1028,112,504,23,163,0,0,0,0,0,0
0.4,6.657165448438319,0.701171875,306,1786,162,722,40,259,2,15,0,0,0,0
0.5,12.14499886676525,0.517578125,494,3366,125,558,47,302,15,112,1,12,0,0
0.6000000000000001,14.16977125699281,0.2548828125,763,5592,124,608,57,372,23,178,4,43,0,0
0.7,12.236698859594384,0.0625,960,7210,60,288,32,193,19,123,8,62,1,8
