Threshold,Resolution,Obstacle %,Base V #,Base E #,D(0) V #,D(0) E #,D(1) V #,D(1) E #,D(2) V #,D(2) E #,D(3) V #,D(3) E #,D(4) V #,D(4) E #
0.5,10.097220659806975,0.4921875,520,3508,190,922,70,504,10,98,0,0,0,0
0.5,8.81532156665455,0.5244140625,487,3174,208,1034,73,527,5,48,0,0,0,0
0.5,7.765482057550347,0.541015625,470,2994,188,810,46,335,12,113,0,0,0,0
0.5,14.56835186449467,0.5361328125,475,3366,118,570,51,349,13,122,1,15,0,0
0.5,6.917531255135372,0.5107421875,501,3092,219,994,78,500,4,30,0,0,0,0
0.5,14.391606276842829,0.525390625,486,3314,129,574,51,311,13,119,1,22,0,0
0.5,10.637783517827593,0.451171875,562,3914,154,760,64,433,18,156,0,0,0,0
0.5,13.067944207214627,0.63671875,372,2444,117,514,37,238,12,95,0,0,0,0
0.5,6.207763059306196,0.466796875,546,3454,270,1312,76,556,4,43,0,0,0,0
0.5,12.595516897968636,0.4521484375,561,3968,150,756,65,463,18,165,0,0,0,0
0.5,12.009940082495984,0.53125,480,3274,132,580,44,282,10,100,2,25,0,0
0.5,12.218980334892443,0.39453125,620,4388,146,740,66,446,23,185,0,0,0,0
0.5,13.33682638097665,0.4375,576,4046,153,756,61,421,16,143,1,20,0,0
0.5,13.578352133805994,0.4423828125,571,4000,130,586,55,341,19,160,1,16,0,0
0.5,14.046342737426377,0.591796875,418,2844,130,612,48,323,12,106,0,0,0,0
0.5,13.009165852227936,0.490234375,522,3612,150,724,64,430,15,134,0,0,0,0
0.5,13.243942307703074,0.5009765625,511,3532,124,572,53,341,15,126,1,12,0,0
0.5,6.266388706990629,0.49609375,516,3246,252,1218,72,524,4,40,0,0,0,0
0.5,5.1945126453961326,0.509765625,502,3018,256,1164,66,458,4,46,0,0,0,0
0.5,12.569703086074695,0.6015625,408,2818,114,516,46,306,9,92,1,18,0,0
0.5,5.211536428464702,0.5302734375,481,2810,277,1278,60,415,2,19,0,0,0,0
0.5,8.19407289160188,0.5537109375,457,2838,214,994,69,472,3,30,0,0,0,0
0.5,6.53815707472588,0.4306640625,583,3760,247,1204,88,604,6,56,0,0,0,0
0.5,13.862650924716647,0.5595703125,451,3008,127,570,56,339,13,100,0,0,0,0
0.5,12.982912043784673,0.5263671875,485,3368,128,610,55,353,12,102,1,16,0,0
0.5,7.107511620418082,0.529296875,482,3014,218,1018,64,427,6,56,0,0,0,0
0.5,13.094801370655688,0.3759765625,639,4622,150,766,63,454,17,158,2,29,0,0
0.5,13.4163344887613,0.388671875,626,4494,122,580,52,351,21,176,2,28,0,0
0.5,13.550183784967963,0.4287109375,585,4140,129,614,44,303,19,152,2,20,0,0
0.5,7.219073129225253,0.48046875,532,3446,220,1058,72,496,8,76,0,0,0,0
0.5,13.650163721169259,0.4560546875,557,3870,161,784,72,492,15,143,0,0,0,0
0.5,13.595369058217777,0.466796875,546,3762,156,748,58,413,18,148,0,0,0,0
0.5,13.100947483367658,0.650390625,358,2288,130,572,44,274,8,73,0,0,0,0
0.5,5.736030903290081,0.52734375,484,2890,241,1068,69,461,3,32,0,0,0,0
0.5,14.07844290914576,0.3916015625,623,4462,143,706,60,420,21,183,1,14,0,0
0.5,5.634214948980235,0.50390625,508,3048,259,1178,71,485,3,28,0,0,0,0
0.5,11.788870060391513,0.48828125,524,3674,113,522,45,296,19,145,1,6,0,0
0.5,5.872141361502285,0.4990234375,513,3108,222,978,73,441,6,58,0,0,0,0
0.5,9.497342852097926,0.4951171875,517,3428,190,920,69,466,10,94,0,0,0,0
0.5,9.750970497647703,0.4794921875,533,3570,176,838,71,470,12,112,0,0,0,0
0.5,5.164553056836374,0.5302734375,481,2748,283,1264,62,431,1,10,0,0,0,0
0.5,14.304670593337075,0.609375,400,2650,130,580,42,288,12,112,0,0,0,0
0.5,8.890839307496993,0.4755859375,537,3582,183,858,70,475,12,118,0,0,0,0
0.5,14.563049840108256,0.466796875,546,3836,135,630,49,326,14,126,2,32,0,0
0.5,12.338557886892461,0.513671875,498,3448,126,594,52,345,18,143,0,0,0,0
0.5,10.195473047235557,0.455078125,558,3850,171,824,65,451,16,149,0,0,0,0
0.5,12.519470809123735,0.6259765625,383,2604,110,510,47,297,11,93,0,0,0,0
0.5,8.59375024091138,0.5146484375,497,3250,200,926,55,403,11,110,0,0,0,0
0.5,7.278049503779754,0.4931640625,519,3310,246,1190,75,549,4,43,0,0,0,0
0.5,6.532550964820255,0.5263671875,485,3038,242,1182,77,549,1,12,0,0,0,0
0.5,8.549285539355393,0.4775390625,535,3620,190,936,71,511,11,108,0,0,0,0
0.5,11.115187505034807,0.552734375,458,3072,164,788,62,440,9,87,0,0,0,0
0.5,8.231744266813902,0.4892578125,523,3482,178,824,55,392,15,139,0,0,0,0
0.5,9.268721295136725,0.595703125,414,2568,153,636,55,331,8,66,0,0,0,0
0.5,13.018497305194824,0.486328125,526,3632,148,692,54,369,14,121,1,13,0,0
